,1_1_1,1_1_2,1_2_1,1_2_2,1_3_1,1_3_2,1_4_1,1_4_2,1_5_1,1_5_2,1_6_1,1_6_2,1_7_1,1_7_2,1_8_1,1_8_2
NSI1_45_108,0,4,84,304,459,0,0,0,0,0,0,0,0,0,0,0
NSI1_56_119,1,237,204,0,1,0,0,0,0,1,0,0,0,0,0,0
NSI1_67_130,141,137,0,0,1,428,0,0,0,0,132,1,0,1,0,0
NSI1_78_141,1,1591,447,133,195,123,0,803,0,0,0,0,0,0,0,2
NSI1_89_152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI1_100_163,65,173,0,0,0,0,0,0,0,0,0,1,2,0,0,0
NSI1_111_174,206,14,0,0,0,4,0,0,0,0,0,0,0,1,0,0
NSI1_122_185,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI1_133_196,233,71,187,745,1,0,232,0,0,0,0,0,0,0,0,0
NSI1_144_207,0,0,1,0,0,0,0,0,0,756,1,0,0,0,0,0
NSI1_155_218,0,1,0,5,217,5,494,0,131,1,0,0,0,0,0,0
NSI1_166_229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI1_177_240,0,0,0,215,0,0,0,0,0,0,1,0,0,0,0,1
NSI1_188_251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI1_199_262,0,0,1,0,0,1,292,0,2524,1414,1,0,1,1,0,1
NSI1_210_273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI1_221_284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NSI1_232_295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI1_243_306,0,0,0,0,416,0,0,0,0,0,11,123,0,1,0,0
NSI1_254_317,0,0,158,0,0,324,310,1,1,0,0,0,0,0,0,0
NSI1_265_328,0,0,2,1,724,0,0,851,793,0,2,262,0,2,1,1
NSI1_276_339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NSI1_287_350,0,0,0,1,0,0,640,0,0,1,0,0,0,1276,0,0
NSI1_298_361,0,0,437,1,133,188,0,21,1177,536,634,0,1,0,0,0
NSI1_309_372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI1_320_383,0,0,1,0,0,0,0,0,0,1,0,0,0,569,1,1047
NSI1_331_394,0,93,100,1,67,516,0,129,254,1,0,0,0,0,2,0
NSI1_342_405,0,0,0,565,0,0,0,0,0,0,0,1,0,1,0,0
NSI1_353_416,1,0,0,0,0,0,0,0,0,0,0,0,2583,1,0,0
NSI1_364_427,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0
NSI1_375_438,1,0,0,0,2,487,1,0,384,1,117,0,0,2,0,0
NSI1_386_449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSI1_397_460,1,104,0,0,0,0,1,280,1,300,136,0,0,0,1,0
NSI1_408_471,0,0,0,5,0,53,0,0,0,0,0,0,0,0,0,0
NSI1_419_482,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0
NSI1_430_493,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0
NSI1_441_504,0,0,0,0,0,4,0,0,0,0,0,0,0,440,0,0
NSI1_452_515,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
NSI1_463_526,0,0,0,0,1,0,3,0,1,0,618,2199,528,1394,0,1
NSI1_474_537,0,0,271,1,166,0,1,592,0,2,538,562,0,1,1,1
NSI1_485_548,0,2,2,1,1,4,4,2,2,2,224,1783,2379,672,1104,0
NSI1_496_559,0,0,2,307,171,52,178,496,1782,1,462,0,0,1,0,0
NSI1_507_570,163,2,1,975,1,427,146,177,862,1348,591,266,0,1,1,0
NSI1_157_220,159,1,0,965,0,385,123,196,848,1197,649,318,2,1,2,1
OTU1_1_64,0,0,0,0,0,351,0,0,0,0,0,1,0,0,0,0
OTU1_12_75,1,0,33,0,14,2,0,0,5,1581,0,766,0,108,2,0
OTU1_23_86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1_34_97,0,574,176,247,1482,0,0,74,2,0,0,0,0,0,0,1
OTU1_45_108,461,509,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU1_56_119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1_67_130,463,177,0,424,0,131,190,468,0,41,0,0,0,0,0,0
OTU1_78_141,42,14,478,832,266,901,0,17,1,0,1,0,0,2,1,1
OTU1_89_152,124,1,1,0,1091,823,2,0,558,2131,607,0,0,2,2,1
OTU1_100_163,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1_111_174,3,1,1,1,0,1,0,1,3190,0,0,1725,1,2515,2,3
OTU1_122_185,2,0,0,0,1,0,0,0,0,0,1165,4,3,2711,0,0
OTU1_133_196,2,1,0,2496,2,796,1,1,0,2,236,41,0,4389,3064,30
OTU1_144_207,0,2,0,3,2,1,1,1,5,1,407,1571,4,2721,1,8028
OTU1_155_218,1,0,0,0,0,0,0,0,0,0,0,0,326,1,0,1007
OTU1_166_229,7,1,0,3,1,1,3,26,3,1,2,141,2,944,3060,10309
OTU1_177_240,0,0,0,0,1,1,1,1,0,0,1046,0,1,0,0,0
OTU1_188_251,0,0,0,0,0,0,0,0,0,0,755,0,0,0,0,0
OTU1_199_262,3,2,0,0,0,221,2,1814,1,797,64,1215,1,107,1,0
OTU1_210_273,1,0,2,0,0,0,1044,894,51,1187,578,869,1,678,0,0
OTU1_221_284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1_232_295,3,0,0,0,369,80,0,0,0,0,1,466,111,0,0,0
OTU1_238_301,2,0,0,0,1,38,1,1,2,0,3,5,308,1,2,2
PDC2_1_64,212,77,0,47,0,0,0,0,0,0,1,0,0,0,0,0
PDC2_12_75,0,1,0,3,2243,0,800,625,0,913,0,0,1,1852,0,2
PDC2_23_86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_34_97,0,0,0,0,0,1,295,1,97,965,13,0,4,1651,0,1
PDC2_45_108,0,0,0,0,0,0,0,5,0,0,281,0,0,0,0,0
PDC2_56_119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_67_130,0,0,0,818,0,0,30,8,0,0,0,0,0,0,0,0
PDC2_78_141,3,2,299,260,0,367,45,0,1474,1,1302,221,436,4154,2,1
PDC2_89_152,1,0,45,0,1,0,0,2,2136,0,1,0,0,199,1,32
PDC2_100_163,0,0,0,0,0,0,0,0,0,1,671,0,100,0,1,0
PDC2_111_174,0,1,0,0,0,0,0,0,0,0,355,0,0,0,0,0
PDC2_122_185,0,0,194,183,0,118,0,0,0,0,0,0,0,0,0,0
PDC2_133_196,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
PDC2_144_207,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0
PDC2_155_218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_166_229,0,0,0,0,93,0,1,207,527,79,0,0,1,0,0,0
PDC2_177_240,0,0,170,0,899,99,43,135,1,707,806,75,0,1,0,0
PDC2_188_251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_199_262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_210_273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_221_284,2,1,1,0,0,1,0,8,255,0,0,395,2,0,0,1930
PDC2_232_295,0,0,0,0,1,1,0,0,0,1,0,0,2,1,2,3333
PDC2_243_306,6,0,1,5,3,0,2,64,4,1130,165,202,648,7502,112,6619
PDC2_254_317,6,82,4,7,18,20,7,5,9,5,7,498,283,5275,11879,24484
PDC2_265_328,1,8,0,0,0,2,2,0,0,0,0,2,899,694,849,1324
PDC2_276_339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_287_350,2,1,2,1,2,1,1,1,2,2,1533,228,2179,1467,4,892
PDC2_298_361,0,1,0,2,0,0,515,201,0,0,722,25,0,464,0,1
PDC2_309_372,5,3,0,5,4,397,0,2,2519,26,744,742,2338,8858,4,2
PDC2_320_383,0,0,0,0,322,0,0,0,1,2,2,0,400,0,0,0
PDC2_331_394,0,0,0,0,0,0,0,0,338,0,0,0,0,0,0,0
PDC2_342_405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_353_416,1,0,0,0,1188,77,1,78,364,319,212,0,0,0,2,0
PDC2_364_427,0,1,0,0,0,0,0,0,0,0,0,83,0,0,24,0
PDC2_375_438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_386_449,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PDC2_397_460,0,0,3,1,1,0,246,0,1985,1,573,574,4,623,7,7541
PDC2_408_471,0,0,0,6,0,0,0,204,97,98,240,0,0,2,0,0
PDC2_419_482,0,6,0,0,205,0,0,0,0,0,0,0,0,0,0,0
PDC2_430_493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_441_504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_452_515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_463_526,0,0,0,253,857,1417,63,794,741,718,1,0,2,3,0,1
PDC2_474_537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_485_548,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_496_559,0,0,0,0,0,0,0,0,2,1208,0,0,0,0,0,0
PDC2_507_570,0,0,0,111,816,0,0,0,0,0,0,0,0,0,0,0
PDC2_518_581,78,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_529_592,0,0,0,0,1,0,1,0,0,1,0,166,0,0,0,0
PDC2_540_603,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_551_614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_562_625,227,208,538,1026,2,6,1,745,1,1,0,0,0,0,0,0
PDC2_573_636,0,189,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PDC2_584_647,46,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_595_658,1,0,0,278,0,7,0,109,1283,455,922,0,0,0,1,1
PDC2_606_669,0,5,0,0,0,17,987,0,0,0,12,58,1037,0,0,1
PDC2_617_680,0,0,1,0,0,0,0,199,0,0,0,7,0,0,0,0
PDC2_628_691,0,0,0,0,0,0,1,0,0,0,0,49,172,0,0,0
PDC2_639_702,0,27,35,0,938,0,0,174,2,0,0,1,2,0,1,1
PDC2_650_713,233,1,2,1770,3,0,313,68,314,1,0,322,0,0,0,0
PDC2_661_724,0,0,1,0,1,582,1,0,402,23,709,184,0,1,0,1
PDC2_672_735,153,491,423,0,0,1,0,0,1,0,0,0,0,0,0,0
PDC2_683_746,424,0,948,2162,502,317,529,1267,1258,423,1,1,1,1,0,0
PDC2_694_757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_705_768,302,1289,256,1378,0,274,1,0,50,1,0,2,1,1,1,2
PDC2_716_779,0,0,0,0,891,0,0,0,0,0,0,0,0,0,0,0
PDC2_727_790,1,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0
PDC2_738_801,2167,969,571,1202,458,224,116,1652,1,2,0,1,0,2,0,1
PDC2_749_812,1,4,526,1,1291,231,140,840,0,0,0,1,0,0,0,0
PDC2_760_823,0,0,906,476,370,117,647,516,2,1,0,1,0,1,1,0
PDC2_771_834,0,0,542,1,1052,0,2180,2,0,4,0,4,0,1,0,2
PDC2_782_845,202,364,181,722,565,419,173,0,0,0,0,1,0,0,1,0
PDC2_793_856,0,0,1,790,0,0,0,0,0,1,0,0,0,0,0,0
PDC2_804_867,88,0,63,131,99,0,0,0,0,669,1,0,0,0,2,0
PDC2_815_878,329,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_826_889,1084,0,832,1,421,6,1,2,1,0,0,0,1,2,2,0
PDC2_837_900,0,0,0,0,580,0,0,0,0,0,1,0,0,0,1,0
PDC2_848_911,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0
PDC2_859_922,128,1,2,364,30,423,0,112,0,5,400,0,0,1,2,1
PDC2_862_925,611,0,303,0,223,251,114,853,628,412,0,1,0,0,0,1
PHD1_1_64,0,0,0,1,0,101,0,0,0,0,118,18,0,0,0,0
PHD1_12_75,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
PHD1_23_86,3,0,0,1,0,0,250,2,0,73,2318,451,748,0,0,939
PHD1_34_97,1,368,1,1274,0,836,812,404,987,331,206,0,2,1,3,1
PHD1_45_108,320,2,0,706,422,708,195,617,1,315,0,0,1,0,0,0
PHD1_56_119,2,0,0,1,0,0,0,146,0,1,1092,1,1,0,0,0
PHD1_67_130,0,0,0,0,0,0,0,642,0,0,0,463,0,1,0,0
PHD1_78_141,1,0,0,0,0,0,0,0,0,0,1,142,0,1021,0,0
PHD1_89_152,283,307,0,292,575,525,65,262,0,0,0,1,0,0,1,0
PHD1_100_163,0,0,0,0,0,359,0,337,0,1,0,157,0,0,0,2
PHD1_111_174,0,0,1,161,0,1,0,242,0,602,0,71,0,0,0,0
PHD1_122_185,0,1,0,0,0,0,0,0,868,0,0,0,0,0,1,0
PHD1_133_196,0,0,0,0,185,0,1,0,571,0,1,196,609,0,3,0
PHD1_144_207,0,0,0,0,539,1,0,248,549,614,431,0,0,0,0,2
PHD1_155_218,28,151,434,0,0,0,0,0,0,0,0,0,0,0,0,0
PHD1_166_229,1,1,0,1,1348,716,0,586,61,1,1,0,1,0,1,0
PHD1_177_240,1,0,0,0,0,1,2047,2,46,189,0,0,0,154,0,0
PHD1_188_251,0,87,670,73,130,3,0,12,0,0,0,0,0,0,0,0
PHD1_199_262,16,4,5,6,8,575,11,98,26,6,508,544,1012,7,18,6
PHD1_210_273,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,368
PHD1_221_284,0,0,0,0,0,6,859,0,808,205,1,0,624,350,0,1
PHD1_232_295,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHD1_243_306,1,0,0,0,0,0,0,0,0,0,0,508,0,0,0,0
PHD1_254_317,0,1,0,0,0,1,405,2,1178,738,343,1,0,1,1,0
PHD1_265_328,1,0,0,0,0,1004,81,0,1,16,173,90,0,0,0,0
PHD1_276_339,0,0,1,0,0,44,105,1132,1,0,0,0,77,0,0,1
PHD1_287_350,0,0,0,0,0,0,0,1,137,0,0,0,0,0,0,0
PHD1_298_361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHD1_303_366,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0
PHO2_1_64,0,150,0,293,0,0,0,0,0,0,0,0,0,0,0,0
PHO2_12_75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO2_23_86,0,0,0,203,0,0,1,0,0,0,0,479,0,0,0,0
PHO2_34_97,1084,1273,519,2,1,275,629,178,204,2,0,0,2,0,1,0
PHO2_45_108,1300,307,112,319,1,669,130,206,194,1,0,0,2,2,0,2
PHO2_56_119,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0
PHO2_67_130,171,580,73,241,16,21,13,13,16,6,3,12,11,10,28,16
PHO2_78_141,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0
PHO2_89_152,314,0,0,0,1,0,0,0,286,0,373,75,0,1,1,0
PHO2_100_163,492,323,1189,2933,129,60,1,0,0,1,4,0,0,0,4,1
PHO2_111_174,272,424,90,0,0,534,0,239,0,1,1,0,0,0,2,0
PHO2_122_185,0,0,0,1,0,498,0,0,1,0,0,0,0,0,0,0
PHO2_133_196,1,0,0,799,2,0,0,708,0,0,0,1,0,0,0,0
PHO2_144_207,2,1,1,0,2,1,280,293,1464,1,0,367,847,1731,0,112
PHO2_155_218,0,62,0,0,0,2,0,0,0,0,0,0,0,0,0,0
PHO2_166_229,0,0,0,0,3,0,1,0,1,865,6,16,2882,0,0,2
PHO2_177_240,0,0,339,757,152,475,1,373,0,625,0,1,0,0,0,0
PHO2_188_251,99,86,58,0,218,0,56,56,0,0,0,1,0,0,0,0
PHO2_199_262,0,0,1,114,1,0,0,0,0,532,0,0,0,1,0,0
PHO2_210_273,159,57,1,464,0,0,53,158,484,111,0,0,595,1,0,0
PHO2_221_284,0,0,0,129,1,429,1,289,0,657,1,223,0,1,2,0
PHO2_232_295,113,213,0,248,0,1,0,1,727,0,7,0,0,0,1,0
PHO2_243_306,0,147,443,9,17,83,0,0,0,0,0,0,0,0,1,0
PHO2_254_317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO2_265_328,0,0,0,0,1,0,0,0,0,0,0,241,0,1188,0,0
PHO2_276_339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO2_287_350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO2_298_361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO2_309_372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO2_320_383,0,0,0,0,1,0,0,782,0,0,0,0,19,0,0,1
PHO2_331_394,0,0,0,2,214,420,304,1,824,2,0,559,0,0,1,2
PHO2_342_405,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
PHO2_353_416,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0
PHO2_364_427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO2_375_438,1,0,0,471,153,119,0,0,121,0,0,0,0,0,0,0
PHO2_386_449,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO2_397_460,0,0,11,158,1,1486,0,1,1,0,0,0,1,3,0,1
PHO2_408_471,0,0,1,0,0,0,1,0,1,194,0,155,344,1184,0,0
PHO2_419_482,2,483,1,5,25,0,0,171,363,2995,157,1,1,0,1,1
PHO2_430_493,0,0,0,0,0,0,0,0,0,0,0,10,0,23,0,0
PHO2_441_504,0,0,68,1193,332,401,355,657,536,0,0,1,0,1,0,0
PHO2_452_515,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO2_463_526,0,0,0,0,1,0,191,0,1,0,0,0,0,0,0,0
PHO2_474_537,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO2_485_548,0,0,0,0,0,0,0,0,0,0,422,4,0,0,0,0
PHO2_496_559,1,51,0,0,0,0,116,0,0,576,0,0,0,1,0,0
PHO4_1_64,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0
PHO4_12_75,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
PHO4_23_86,0,1,0,0,0,0,0,0,0,330,0,0,0,0,1,0
PHO4_34_97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO4_45_108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO4_56_119,0,0,0,0,0,0,0,406,0,0,0,0,0,0,2,0
PHO4_67_130,1,2,0,1073,10,586,1,1003,572,278,0,0,0,0,0,1
PHO4_78_141,0,0,0,1,0,0,0,0,399,0,266,0,0,0,0,0
PHO4_89_152,853,675,552,496,360,295,0,0,2,0,0,2,2,0,2,1
PHO4_100_163,1,0,1,0,1,0,1,68,305,2,601,0,0,0,1,0
PHO4_111_174,1,0,0,0,1078,1,117,1237,1232,240,805,1029,1210,0,2,0
PHO4_122_185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO4_133_196,0,0,0,1,0,0,1108,0,104,0,5,1,1,0,1,0
PHO4_144_207,3088,1902,164,909,1,2,2,1,0,1,2,1,1,1,4,0
PHO4_155_218,5,2969,147,1689,3031,1,70,567,3,606,2,3,0,2,5,2
PHO4_166_229,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PHO4_177_240,339,1299,2277,698,1636,660,434,960,2,4,3,0,0,1,2,2
PHO4_188_251,2984,3214,2765,2782,252,540,3,3,2,4,3,2,6,0,5,1
PHO4_199_262,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
PHO4_210_273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO4_221_284,0,0,0,0,0,0,1163,947,999,0,82,0,0,2,1,0
PHO4_232_295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO4_243_306,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0
PHO4_249_312,4,1,0,6,1,64,72,361,2,1,2,2,0,1,2,3
PLM2_1_64,359,0,510,1,1,0,5,0,853,0,0,0,1,0,1,0
PLM2_12_75,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0
PLM2_23_86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PLM2_34_97,498,119,430,0,0,0,1,1,0,0,0,0,1,0,0,0
PLM2_45_108,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0
PLM2_56_119,0,0,0,0,0,120,0,0,221,0,9,0,0,0,0,0
PLM2_67_130,1,0,0,0,0,0,0,11,1264,448,0,155,1,0,0,0
PLM2_78_141,2081,813,0,638,158,357,146,1,401,394,0,0,1,1,1,0
PLM2_89_152,1,235,1,0,0,1840,1,1,2,30,1,799,421,0,1,0
PLM2_100_163,14,2,3,2,4,4,1,4,1672,5015,1344,3667,4226,4,3893,2
PLM2_111_174,0,1,0,1,0,3,0,3,1,1,1,2,8787,0,2,596
PLM2_122_185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLM2_133_196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLM2_144_207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLM2_155_218,223,0,206,51,0,178,0,0,0,1,0,0,0,0,0,0
PLM2_166_229,95,4,2,0,0,10,136,0,108,541,1,392,685,4,5702,0
PLM2_177_240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLM2_188_251,290,0,512,336,1132,323,507,0,1,601,0,1,1,0,1,1
PLM2_199_262,1,0,0,0,0,3,3,863,1,1762,738,0,186,218,3,0
PLM2_210_273,258,1,641,237,1733,322,147,2,72,2,0,0,1,0,3,0
PLM2_221_284,0,0,1,0,0,0,0,397,0,1,0,569,0,369,0,0
PLM2_232_295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLM2_243_306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLM2_254_317,2,1,2,0,0,1,1,2,0,1,0,1,0,2,5359,2
PLM2_265_328,0,121,0,567,0,196,0,0,0,0,0,1,0,0,0,0
PLM2_276_339,0,0,1,0,0,648,111,1118,0,1,43,0,1,0,1,1
PLM2_287_350,1,0,81,1461,763,73,0,0,170,434,0,0,1,2,1,0
PLM2_298_361,0,147,394,0,653,95,169,163,0,0,0,0,1,0,0,0
PLM2_309_372,0,0,5,0,0,0,0,20,0,416,0,0,0,0,1,0
PLM2_320_383,1208,547,1,397,113,6,710,412,0,2,1,1,1,1,1,1
PLM2_331_394,153,1005,0,260,0,1,1,54,2,0,0,1,2,0,2,0
PLM2_342_405,248,813,46,61,245,854,1173,0,0,0,0,0,3,0,1,2
PLM2_353_416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLM2_364_427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLM2_375_438,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PLM2_386_449,0,0,1,0,1,0,0,0,0,0,286,0,0,0,0,408
PLM2_397_460,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0
PLM2_408_471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLM2_419_482,0,22,0,0,0,0,9,0,0,37,0,155,0,1,0,0
PLM2_430_493,0,0,3,0,0,1,0,1,1,1,0,2803,0,0,1,0
PLM2_441_504,0,3,0,0,0,0,0,0,0,0,0,23,0,75,0,0
PLM2_452_515,1,2,0,0,0,0,0,0,75,0,300,0,0,0,0,0
PLM2_458_521,4,6,2,8,0,5,2,1,338,2,623,764,1902,986,4545,3
PMD1_1_64,48,0,0,224,1,0,844,1,0,907,851,0,423,122,0,0
PMD1_12_75,21,1,1,0,1,2,745,0,1,728,366,0,4,14,0,6407
PMD1_23_86,0,0,0,0,0,0,0,0,0,199,0,0,0,490,1,1
PMD1_34_97,0,0,2,1,0,0,742,379,1,2265,126,2,1,1,0,0
PMD1_45_108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMD1_56_119,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0
PMD1_67_130,0,0,2,0,1,10,1,3,0,1,506,2,0,1755,1542,1
PMD1_78_141,0,0,0,1,2,2,1,3,0,2,1242,1111,593,2,1,2
PMD1_89_152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMD1_100_163,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0
PMD1_111_174,1,1,1,3,3,0,0,0,2,0,22,1,3755,0,0,0
PMD1_122_185,0,0,423,213,91,50,352,0,0,0,0,0,1,0,3,0
PMD1_133_196,2,1,0,1,594,292,0,75,2252,218,1026,194,0,0,0,0
PMD1_144_207,0,107,0,0,0,0,1242,0,1,0,0,1,0,0,1,0
PMD1_155_218,0,3,0,0,0,2,0,0,0,1021,0,0,0,0,0,0
PMD1_166_229,0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PMD1_177_240,121,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0
PMD1_188_251,0,82,483,438,0,223,0,96,0,0,0,2,0,3,0,0
PMD1_199_262,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PMD1_210_273,0,1,1,1,0,4,0,910,0,123,1,0,1,0,0,0
PMD1_221_284,388,2,0,363,661,145,489,0,646,286,0,500,285,1649,0,1
PMD1_232_295,0,0,215,205,178,0,1448,1207,1172,494,0,0,0,2,0,1
PMD1_243_306,55,0,242,45,1,687,536,443,1,1,0,330,0,0,2,1
PMD1_254_317,104,27,1,1335,1,0,0,0,0,2,551,0,0,0,0,1
PMD1_265_328,32,135,349,58,43,128,0,6,0,0,0,0,0,0,1,0
PMD1_276_339,71,1,116,0,432,167,1,0,0,0,10,0,1,0,0,0
PMD1_287_350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMD1_298_361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMD1_309_372,0,0,0,1167,0,0,197,0,45,2,0,0,0,0,0,0
PMD1_320_383,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0
PMD1_331_394,0,0,0,0,0,1,0,23,0,0,281,0,0,1,0,0
PMD1_342_405,2,3,3,1,4,1,2,2071,892,1252,2079,839,1848,3732,2,1
PMD1_353_416,308,1,14,0,141,4,1061,0,222,3396,349,319,2210,1,2,0
PMD1_364_427,1,1,0,0,1,1,0,1,1,1,844,2,274,2333,1,1521
PMD1_375_438,3,137,4,235,3,184,3,9,0,3,512,475,2136,1925,9293,3
PMD1_386_449,1,0,1,1,0,4,0,2,1,0,0,190,30,2,6744,0
PMD1_397_460,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,543
PMD1_408_471,80,2,171,1,2,2,3,3,608,3,953,858,2313,1271,2,2065
PMD1_419_482,0,1,0,0,2,0,471,0,1205,656,285,560,0,4,1,0
PMD1_430_493,61,109,498,385,1,85,0,0,2,0,0,0,0,1,0,0
PMD1_441_504,0,0,0,1,0,0,385,6,172,719,19,0,0,0,0,0
PMD1_452_515,1,0,99,0,2,0,2,1,0,1,942,1147,0,2822,1,0
PMD1_463_526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMD1_474_537,0,0,0,0,0,289,0,0,2,1,1378,0,0,2,0,1
PMD1_485_548,0,0,243,0,0,0,0,218,0,0,0,0,259,0,1,0
