,1_1_1,1_1_2,1_1_3,1_2_1,1_2_2,1_2_3,1_3_1,1_3_2,1_3_3,1_4_1,1_4_2,1_4_3,1_5_1,1_5_2,1_5_3,1_6_1,1_6_2,1_6_3,1_7_1,1_7_2,1_7_3,1_8_1,1_8_2,1_8_3
PDC2_188_251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_199_262,1,0,0,0,0,145,0,0,0,16,0,0,0,0,765,0,0,606,528,599,0,0,0,1
PDC2_210_273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0
PDC2_221_284,0,0,0,1,0,0,58,0,0,0,0,1,179,0,0,0,575,1432,1514,0,0,1,1200,0
PDC2_232_295,3,0,2,3,0,2,0,0,0,2,2,0,244,447,3,8,227,1663,11145,14583,1615,35066,7562,7137
PDC2_243_306,0,0,1,0,76,0,90,0,1,78,0,0,470,1122,500,1051,932,263,0,133,542,0,0,0
PDC2_254_317,3,2,5,3,1,22,722,0,5,111,0,2,1236,0,960,2714,4472,6623,22547,13353,20382,874,28372,9507
PDC2_265_328,0,0,2,0,1,1,0,0,132,2,0,0,2,28,1,1282,2136,2487,0,431,7029,3691,8568,3156
PDC2_276_339,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1848,0,0,0,0
PDC2_287_350,1,1,0,2,0,1,0,0,1,0,0,1,293,153,0,3281,4247,1505,2186,2962,5624,2712,4043,491
PDC2_298_361,0,0,0,0,0,1,0,102,215,37,315,496,239,0,0,1542,880,2814,536,118,1708,1489,0,0
PDC2_309_372,0,0,443,92,27,63,100,0,211,4,572,157,330,0,135,445,831,101,0,0,0,0,0,0
PDC2_320_383,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,140,0,0,0,0,0,0,0
PDC2_331_394,0,0,0,0,0,0,0,59,0,0,0,0,0,416,528,0,0,0,0,0,1132,0,0,0
PDC2_342_405,0,0,0,897,0,0,0,0,0,0,0,0,3,0,643,104,0,38,0,0,0,0,0,0
PDC2_353_416,397,0,0,0,0,0,18,60,187,0,0,107,237,0,208,0,0,550,0,0,0,0,0,73
PDC2_364_427,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966,0,0,0
PDC2_375_438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_386_449,288,0,409,341,34,186,151,42,84,13,194,0,33,0,0,0,505,411,181,665,0,0,0,0
PDC2_397_460,0,0,0,0,0,0,0,0,0,0,0,390,29,2,0,357,0,645,1,0,0,0,0,0
PDC2_408_471,0,0,0,0,71,59,118,0,86,0,380,0,8,1353,464,176,1,204,0,0,1213,0,0,0
PDC2_419_482,0,0,1,0,0,0,137,0,0,0,0,0,0,709,1,0,0,0,1,144,1453,0,275,0
PDC2_430_493,0,0,0,0,0,0,0,0,0,0,0,0,27,64,0,0,0,0,0,0,0,0,0,0
PDC2_441_504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_452_515,36,0,0,0,99,0,0,0,9,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0
PDC2_463_526,0,0,0,313,25,6,2,774,381,46,430,389,224,344,295,0,1,0,0,0,0,0,0,0
PDC2_474_537,0,0,0,0,0,1,0,214,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0
PDC2_485_548,0,0,0,0,0,46,116,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_496_559,0,0,0,0,0,99,0,0,139,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
PDC2_507_570,0,0,0,0,0,0,0,251,0,16,7,0,0,134,0,0,118,0,0,0,0,0,0,0
PDC2_518_581,404,77,405,83,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_529_592,0,33,0,0,0,0,328,0,0,0,0,0,11,0,92,1,2,1,0,0,0,0,0,0
PDC2_540_603,0,0,0,163,0,140,0,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_551_614,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
PDC2_562_625,0,0,90,0,0,481,0,0,187,54,102,211,0,0,0,0,854,0,0,0,0,0,0,0
PDC2_573_636,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_584_647,0,25,0,0,0,0,0,0,0,0,0,0,0,0,693,0,0,0,0,0,0,0,0,0
PDC2_595_658,0,0,571,197,203,6,500,705,164,15,46,1223,37,0,0,0,0,3,0,0,0,0,0,0
PDC2_606_669,2,0,0,0,0,0,383,268,1,143,229,1311,54,2,81,277,347,43,301,1,0,1,0,0
PDC2_617_680,50,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_628_691,0,8,0,0,0,0,0,0,105,0,0,0,0,0,191,0,0,150,136,0,0,0,0,0
PDC2_639_702,0,17,36,0,0,0,221,0,0,0,0,0,0,0,544,0,0,0,0,0,0,0,0,0
PDC2_650_713,0,0,391,663,102,115,401,96,847,4,155,322,122,441,4,0,0,509,0,1,0,0,0,0
PDC2_661_724,29,0,1,0,0,0,157,244,0,0,276,657,0,677,476,99,108,0,0,0,0,0,0,0
PDC2_672_735,616,130,1342,262,84,197,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0
PDC2_683_746,884,87,0,900,182,274,403,348,518,136,0,880,0,398,42,7,1,1,0,0,0,0,0,0
PDC2_694_757,113,0,321,42,49,187,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PDC2_705_768,487,151,339,553,63,1013,251,487,173,0,0,0,357,167,0,0,0,0,1,0,0,0,0,0
PDC2_716_779,0,0,0,0,0,0,0,0,0,102,0,0,0,0,526,0,0,1,0,0,0,0,0,0
PDC2_727_790,0,0,0,0,0,0,0,0,0,155,89,74,18,37,0,421,884,0,0,0,542,1,2,0
PDC2_738_801,1572,315,1027,842,129,1446,1485,342,1254,43,564,1502,10,0,394,1,0,3,0,0,7522,0,0,0
PDC2_749_812,0,0,0,248,171,486,182,256,330,64,300,361,382,1047,0,172,0,2,0,0,0,0,0,0
PDC2_760_823,241,6,1103,222,65,0,741,0,0,31,188,0,0,1,0,0,0,4,122,0,0,1173,0,2
PDC2_771_834,59,0,64,253,224,153,508,190,122,137,188,188,317,530,621,0,0,0,0,0,0,0,0,0
PDC2_782_845,559,110,360,794,43,295,266,58,101,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
PDC2_793_856,0,1,0,0,0,254,70,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_804_867,375,5,0,98,0,160,95,0,236,27,121,0,0,0,49,89,0,0,0,0,0,0,0,0
PDC2_815_878,299,22,5,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_826_889,560,27,0,305,66,419,0,91,127,0,91,0,0,0,0,0,0,0,0,0,293,0,0,0
PDC2_837_900,0,0,0,0,0,0,0,129,0,18,0,0,0,0,0,0,533,0,0,0,0,0,0,0
PDC2_848_911,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0
PDC2_859_922,4,0,0,0,99,0,0,69,55,0,142,144,0,292,0,0,0,0,0,0,0,0,0,0
PDC2_862_925,0,0,0,45,103,0,39,178,266,6,224,150,66,96,414,0,0,0,24,0,0,0,0,0
PHD1_1_64,0,1,0,0,0,0,682,0,0,28,233,1243,692,90,3,492,183,739,0,0,242,0,0,0
PHD1_12_75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHD1_23_86,0,0,1,1,0,0,99,0,260,4,0,0,1062,1633,489,1690,1784,4040,273,3,2812,0,2013,509
PHD1_34_97,64,101,175,467,125,279,695,477,908,31,373,383,430,140,279,348,0,4,0,310,1,0,0,0
PHD1_45_108,396,46,151,526,33,463,279,0,730,14,369,469,1,40,0,1,5,0,0,0,0,1,0,0
PHD1_56_119,0,0,0,0,0,0,2,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0
PHD1_67_130,5,0,0,490,214,111,214,47,0,22,10,218,5,0,0,324,471,463,1,0,413,0,0,0
PHD1_78_141,0,0,0,0,1,0,30,127,82,12,47,228,0,1,0,0,697,0,0,1511,0,0,0,0
PHD1_89_152,210,14,70,344,35,208,116,162,27,89,44,0,3,0,0,0,0,1,0,0,0,0,0,0
PHD1_100_163,0,0,0,97,28,0,0,0,0,15,0,213,514,726,455,208,402,0,0,1,1,0,0,0
PHD1_111_174,0,0,0,0,0,0,0,226,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0
PHD1_122_185,0,0,0,0,0,0,0,0,0,34,0,1784,0,1,221,0,0,0,0,0,0,1,0,0
PHD1_133_196,0,0,0,20,26,0,0,0,0,0,0,0,0,199,136,0,100,0,0,0,0,0,0,0
PHD1_144_207,0,0,245,579,0,0,85,234,267,78,320,29,0,200,261,227,0,3,0,0,0,0,0,0
PHD1_155_218,199,7,305,195,0,216,0,0,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PHD1_166_229,38,0,27,285,176,0,307,16,241,27,159,258,0,324,0,0,0,2,0,1,0,0,0,3
PHD1_177_240,528,0,0,0,97,602,123,0,133,23,520,446,4,432,276,0,0,1,0,0,0,1,0,0
PHD1_188_251,149,47,2,290,0,0,0,29,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHD1_199_262,14,2,182,5,15,272,795,28,645,14,134,96,13,421,59,11,9,515,4,1,1,0,2,0
PHD1_210_273,0,0,96,0,0,0,0,0,0,43,0,0,0,0,901,0,0,0,0,0,426,0,0,0
PHD1_221_284,0,0,4,0,0,0,0,0,167,24,129,0,348,628,408,157,425,551,0,0,1437,0,0,274
PHD1_232_295,0,0,0,0,0,0,1,0,857,82,0,0,29,0,0,367,1575,0,0,0,0,1288,1,0
PHD1_243_306,0,0,0,0,0,0,0,2,0,0,0,0,0,286,0,0,51,0,0,0,1,1061,3967,3
PHD1_254_317,0,0,0,0,1,0,0,413,1157,64,387,352,128,1151,1,1,145,1662,0,0,787,0,0,0
PHD1_265_328,241,0,0,0,0,186,69,225,905,10,196,433,433,415,55,721,389,1758,0,0,0,1,0,0
PHD1_276_339,0,0,516,0,203,734,0,0,490,91,0,1522,0,0,16,75,0,212,0,0,0,0,0,0
PHD1_287_350,0,0,0,0,0,1,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0
PHD1_298_361,0,0,0,174,0,466,319,6,144,96,318,1257,82,1,201,533,0,1,0,0,0,0,0,0
PHD1_303_366,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO2_1_64,0,0,0,0,0,538,0,0,0,0,0,479,16,0,0,0,0,0,0,0,0,0,0,0
PHO2_12_75,130,0,0,0,0,0,0,0,9,0,0,0,155,0,0,0,0,83,0,0,1137,0,0,0
PHO2_23_86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO2_34_97,1367,159,790,636,394,625,221,236,303,34,41,0,0,0,257,0,0,53,0,0,0,0,0,0
PHO2_45_108,778,256,1534,312,80,429,1,3,0,0,0,55,0,0,0,31,0,0,0,0,0,0,0,0
PHO2_56_119,0,1,0,0,0,0,0,526,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
PHO2_67_130,221,162,142,326,170,406,174,133,98,1,45,0,1,0,0,0,0,0,0,0,0,1,0,0
PHO2_78_141,0,0,0,0,1,0,0,0,0,18,0,0,19,0,0,0,0,0,0,0,0,0,0,0
PHO2_89_152,145,0,554,0,0,0,268,0,0,15,0,742,241,0,454,0,0,0,0,0,2,0,0,0
PHO2_100_163,202,55,1024,437,53,85,12,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PHO2_111_174,289,43,1397,614,69,840,0,16,73,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1
PHO2_122_185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,551,2,0,0,0,0
PHO2_133_196,0,0,74,206,201,492,1498,0,417,41,0,451,84,697,154,229,0,92,0,0,0,0,0,0
PHO2_144_207,1,0,0,0,0,0,0,0,1,0,0,57,751,0,130,1760,0,4222,3,318,1608,5234,0,1008
PHO2_155_218,341,93,297,0,1,0,1,0,657,0,126,0,112,0,442,437,109,0,0,0,280,0,0,0
PHO2_166_229,0,0,0,0,144,0,0,0,0,0,0,503,195,0,1,1597,0,0,605,464,530,0,1,0
PHO2_177_240,0,0,137,499,103,797,619,324,144,90,293,164,185,42,469,0,0,2,0,0,0,0,1,1
PHO2_188_251,100,33,50,113,59,2,0,0,39,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
PHO2_199_262,0,7,0,0,0,63,35,0,0,0,0,0,5,0,692,191,0,0,0,0,0,0,0,0
PHO2_210_273,9,0,0,274,150,0,358,5,0,3,0,80,128,0,0,0,0,1,0,0,0,0,239,420
PHO2_221_284,0,0,0,0,0,2,82,0,0,93,0,123,44,586,168,0,0,519,735,0,0,0,0,0
PHO2_232_295,241,0,34,90,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO2_243_306,524,0,0,0,62,95,0,185,135,32,0,0,0,0,0,623,555,0,0,0,0,1,0,0
PHO2_254_317,253,0,66,298,142,143,450,592,136,0,28,412,0,0,0,0,0,0,0,0,0,1,0,0
PHO2_265_328,0,1,0,0,202,851,0,0,0,0,0,573,142,1,0,778,436,0,0,0,621,0,0,0
PHO2_276_339,0,0,0,0,0,0,0,653,3,0,0,0,0,0,808,0,46,0,0,0,0,0,0,0
PHO2_287_350,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO2_298_361,0,0,0,0,0,58,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0
PHO2_309_372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO2_320_383,0,0,1,0,0,0,279,0,0,0,0,0,0,0,0,950,0,0,183,0,0,0,0,0
PHO2_331_394,188,43,0,226,312,619,69,220,712,42,180,0,0,1,0,0,0,0,0,0,0,1,0,2
PHO2_342_405,0,0,0,0,0,0,0,1,0,99,0,0,22,0,0,0,0,901,329,11,0,0,929,1
PHO2_353_416,0,0,0,0,0,0,0,234,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO2_364_427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0
PHO2_375_438,309,0,30,1262,38,216,582,322,31,151,167,110,0,248,0,425,0,2,0,0,0,0,0,0
PHO2_386_449,55,11,0,0,0,0,0,0,34,0,1,30,0,0,0,0,0,0,1,2390,0,0,0,0
PHO2_397_460,0,0,0,88,44,40,0,327,115,0,0,0,0,0,0,3,0,181,0,0,0,0,0,0
PHO2_408_471,0,0,160,277,25,244,200,0,0,10,0,494,0,0,0,208,0,0,0,0,0,0,0,0
PHO2_419_482,0,57,7,0,157,284,2,58,679,18,258,1695,26,12,1,182,251,29,220,0,1,1,0,0
PHO2_430_493,0,0,0,1,0,279,114,152,198,71,50,428,159,366,800,0,678,0,0,0,0,0,21,0
PHO2_441_504,855,420,128,231,287,956,2188,1409,419,144,367,351,0,0,134,0,0,4,0,0,1,0,0,1
PHO2_452_515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO2_463_526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO2_474_537,0,34,180,202,0,0,8,0,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PHO2_485_548,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,277,0,0,0,0,0
PHO2_496_559,0,0,0,0,0,0,0,0,0,23,0,384,0,0,84,0,0,0,0,0,0,0,0,0
PHO4_1_64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO4_12_75,0,0,0,0,186,622,0,354,0,0,57,0,11,316,0,0,474,0,0,0,0,0,0,0
PHO4_23_86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO4_34_97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO4_45_108,54,125,0,62,17,229,0,0,77,13,0,110,0,0,117,0,0,0,0,0,0,0,0,0
PHO4_56_119,0,0,0,0,0,0,0,0,0,0,0,0,66,213,0,0,0,15,0,0,0,1,0,0
PHO4_67_130,0,0,629,954,71,1151,847,328,505,57,731,693,190,285,42,135,0,407,435,1,0,0,0,0
PHO4_78_141,0,0,0,0,125,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0
PHO4_89_152,414,130,249,1551,530,1496,433,182,692,0,556,84,0,0,482,0,0,1,0,0,0,0,1,0
PHO4_100_163,124,0,0,537,0,0,363,107,287,53,471,95,0,684,576,263,0,333,0,0,1,0,0,0
PHO4_111_174,213,0,0,245,231,645,263,300,0,231,79,215,435,121,162,256,1961,1,1,0,0,1,0,0
PHO4_122_185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO4_133_196,0,0,0,0,0,0,0,39,0,46,0,0,22,35,115,0,0,0,0,0,0,0,0,0
PHO4_144_207,1370,346,871,435,222,1425,0,0,472,0,0,0,0,0,0,0,1,202,0,0,0,0,0,1
PHO4_155_218,936,238,118,374,381,399,75,62,565,18,0,131,1,0,221,0,0,0,0,0,0,0,1,0
PHO4_166_229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO4_177_240,886,180,1859,1751,722,513,599,813,566,90,108,1554,1,0,0,1,0,0,0,0,1,1,0,0
PHO4_188_251,998,637,2347,1241,247,3281,374,564,646,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
PHO4_199_262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0
PHO4_210_273,0,0,0,105,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO4_221_284,0,1,0,0,1,296,381,0,0,44,0,2,0,292,879,948,0,1059,0,0,175,0,0,0
PHO4_232_295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO4_243_306,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHO4_249_312,1,1,0,3,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
PLM2_1_64,84,0,151,0,0,0,638,0,538,21,155,447,264,838,1323,198,0,2,0,0,0,0,0,0
PLM2_12_75,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLM2_23_86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLM2_34_97,119,127,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLM2_45_108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLM2_56_119,522,1,0,86,0,0,0,0,0,20,79,0,2,19,651,380,0,0,0,0,0,0,0,0
PLM2_67_130,609,0,0,169,42,922,448,780,147,183,1012,1105,297,855,381,139,0,1799,0,1349,239,2176,2,1
PLM2_78_141,405,36,617,356,136,388,105,249,377,0,0,664,0,0,0,0,0,1,1,0,0,0,0,0
PLM2_89_152,133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2201,387,1,1,1159,898,0,0,0
PLM2_100_163,21,0,0,0,90,142,469,82,767,267,0,0,138,203,2565,559,629,4222,0,1,2397,1,0,0
PLM2_111_174,1,0,0,123,0,0,132,0,11,6,0,0,246,0,0,364,1623,0,1165,1636,315,121,324,0
PLM2_122_185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLM2_133_196,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLM2_144_207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,863,0,0
PLM2_155_218,0,0,103,45,7,188,199,0,0,21,0,14,0,423,0,2,0,0,0,0,0,0,0,0
PLM2_166_229,101,0,0,144,106,85,133,140,0,23,0,62,125,344,16,0,229,272,0,1744,0,0,0,0
PLM2_177_240,0,0,1,0,0,0,245,0,1,29,4,0,268,0,0,653,1514,0,164,0,0,26,0,0
PLM2_188_251,644,0,247,599,294,876,1228,0,340,19,0,840,23,367,216,0,2,3,0,2,0,0,0,0
PLM2_199_262,0,2,0,1,1,0,2,603,0,122,151,0,738,67,297,1438,1050,1163,640,733,1944,3238,3847,1
PLM2_210_273,119,33,0,150,243,1421,210,75,176,25,113,289,0,564,99,0,0,1,0,0,0,0,0,0
PLM2_221_284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,0,0,0,0,0
PLM2_232_295,0,52,0,0,0,0,0,137,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLM2_243_306,0,0,0,10,0,0,389,91,0,0,549,181,0,0,0,0,127,0,0,0,0,0,0,0
PLM2_254_317,0,0,24,0,0,0,0,0,1,0,0,0,0,147,134,0,476,1299,0,0,0,0,0,0
PLM2_265_328,680,73,66,281,729,442,51,189,179,50,0,74,1,0,0,1,0,0,0,0,0,0,0,0
PLM2_276_339,2,4,0,314,196,680,397,354,896,74,96,37,484,215,292,127,163,226,0,0,0,0,0,0
PLM2_287_350,620,10,0,285,0,0,454,0,56,24,3,163,0,149,0,0,0,1,0,0,0,0,0,1
PLM2_298_361,362,39,169,131,0,620,58,0,553,0,240,0,0,0,79,0,0,0,0,0,0,1,0,0
PLM2_309_372,1,61,0,442,168,0,569,432,696,46,0,287,206,28,0,771,283,1,0,0,0,0,0,0
PLM2_320_383,652,47,836,620,321,0,0,144,511,17,0,2,0,0,0,0,0,1,0,0,0,0,1,0
PLM2_331_394,1614,121,391,27,92,133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
PLM2_342_405,673,46,517,0,119,216,0,0,147,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
PLM2_353_416,0,0,0,0,0,0,0,0,0,0,0,0,0,296,5,0,0,253,0,0,0,0,0,0
PLM2_364_427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
PLM2_375_438,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
PLM2_386_449,0,0,0,0,0,0,0,0,0,0,2,0,0,934,0,0,0,0,1405,0,0,0,0,0
PLM2_397_460,0,20,0,0,0,0,69,0,0,80,322,39,0,0,0,0,0,0,0,0,0,0,0,0
PLM2_408_471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0
PLM2_419_482,0,0,0,0,0,0,0,0,115,0,0,0,0,844,0,0,0,485,0,0,0,1,0,0
PLM2_430_493,0,0,0,0,0,0,1,0,0,78,0,53,1212,1150,137,0,885,0,131,64,0,0,1340,0
PLM2_441_504,0,0,0,1,0,0,0,419,0,6,0,0,869,2290,376,545,402,123,1048,50,1,3033,1,0
PLM2_452_515,0,0,0,786,0,83,128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
PLM2_458_521,112,0,0,0,0,0,502,0,0,299,0,345,262,1672,1,1604,709,1216,0,1,1056,0,0,0
PMD1_1_64,3,1,184,0,0,0,0,0,0,1,561,0,45,1697,0,566,1846,599,5023,243,1622,1,2637,1
PMD1_12_75,0,0,0,0,17,172,420,178,134,67,0,0,40,309,0,263,267,655,0,0,0,0,1,0
PMD1_23_86,2,0,0,0,1,1,1,0,567,0,0,670,231,1324,116,1510,3221,3203,2782,2588,1210,4338,0,0
PMD1_34_97,0,0,0,0,0,0,0,0,0,0,0,0,1,882,0,1,0,334,3221,1,0,2786,0,0
PMD1_45_108,1,0,1,0,0,0,0,1,0,1,1,0,4,0,0,2,0,1,621,2942,3747,3229,0,5800
PMD1_56_119,0,6,0,0,0,0,0,0,0,1,0,0,1,0,1,516,0,0,0,0,1910,0,0,1774
PMD1_67_130,0,6,0,909,0,0,0,0,1,97,120,338,123,0,48,952,2685,109,643,0,0,1,1,0
PMD1_78_141,2,142,1,1,0,1,3,2,1,40,1,1,682,31,3216,3449,4534,4344,865,1811,5580,9902,7953,2106
PMD1_89_152,0,0,0,390,0,293,83,180,0,113,102,1,1,152,0,32,641,0,3027,133,1,1,0,0
PMD1_100_163,1,0,0,0,0,0,0,0,0,0,0,0,129,306,1,0,0,0,0,200,386,0,0,0
PMD1_111_174,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0
PMD1_122_185,64,21,0,222,28,0,0,39,0,40,52,115,0,141,0,0,77,0,0,0,0,0,0,0
PMD1_133_196,0,0,0,159,0,0,119,108,144,69,423,547,46,88,489,0,0,588,0,0,0,0,0,0
PMD1_144_207,7,11,181,112,3,214,284,0,143,27,0,0,7,0,0,0,0,1,0,0,0,0,0,0
PMD1_155_218,0,3,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,44,0,0,0,0,0
PMD1_166_229,294,21,24,387,0,316,39,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0
PMD1_177_240,0,12,141,7,25,330,71,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMD1_188_251,90,24,621,142,66,77,140,30,173,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0
PMD1_199_262,235,17,0,139,19,351,307,267,68,11,0,0,115,0,240,0,0,2,0,1,0,0,0,0
PMD1_210_273,725,0,0,12,84,4,1076,59,260,0,33,1470,0,307,503,93,132,385,0,1,0,0,0,0
PMD1_221_284,26,140,155,831,155,581,535,481,259,93,213,160,1,249,0,0,0,1,0,0,0,0,0,0
PMD1_232_295,340,0,370,274,222,101,666,0,84,0,115,11,423,0,727,0,0,1,172,47,1355,0,0,0
PMD1_243_306,236,64,143,730,365,551,739,826,316,73,233,621,0,0,693,0,0,1438,0,0,0,0,0,0
PMD1_254_317,1138,0,240,1215,221,620,124,173,217,19,0,127,0,47,0,0,0,0,0,0,0,0,0,0
PMD1_265_328,262,1,0,289,127,259,37,399,421,87,1,552,0,0,0,0,0,1,0,1,0,0,1,0
PMD1_276_339,455,62,0,574,184,236,16,65,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMD1_287_350,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMD1_298_361,0,0,0,0,0,0,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PMD1_309_372,0,0,0,207,0,0,0,0,0,63,0,92,164,0,0,0,0,84,0,0,422,0,0,0
PMD1_320_383,37,0,0,902,0,0,0,137,1,0,0,225,124,0,0,122,0,0,0,0,0,0,0,0
PMD1_331_394,0,0,0,0,0,0,0,27,191,0,0,0,0,0,0,0,0,0,679,0,0,0,0,0
PMD1_342_405,0,0,1,0,38,0,0,136,363,132,443,899,904,3154,2,1437,4517,988,1778,1372,5179,3,0,1
PMD1_353_416,1,24,0,71,0,0,509,345,196,54,212,675,222,723,1043,61,669,896,981,390,1130,0,1,0
PMD1_364_427,9,1,168,0,69,1,175,1,1,0,1,0,68,1287,1731,2083,2801,1845,5186,1855,9372,6916,3621,6287
